Tool,Histone_Mark,Library,Rank,Term,P_value,Adjusted_P_value,Combined_Score,Genes
GoPeaks,H3K27ac,GO_Biological_Process_2023,11,Ribonucleoprotein Complex Biogenesis (GO:0022613),5.812915986261232e-06,0.002842515917281742,38.25523735620034,"['LTV1', 'RPL5', 'SPPL2B', 'C1ORF131', 'NOC2L', 'PWP2', 'RPL7', 'RRP9', 'RPS15', 'FBL', 'RPS14', 'RPS17', 'RPS16', 'RPS19', 'RPL38', 'RPS11', 'GLUL', 'RPS13', 'NOM1', 'RPS9', 'RPS7', 'DIMT1', 'RPS8', 'RPS5', 'RPS6', 'GTF3A', 'WDR74', 'DNTTIP2', 'WDR75', 'GTPBP4', 'SHQ1', 'MRTO4', 'RPL26', 'SNU13', 'RPF2', 'SPATA5', 'EMG1', 'SPATA5L1', 'C1ORF109', 'DHX37', 'RRS1', 'SURF6', 'UTP20', 'NOP14', 'NOP16', 'PNO1', 'RCL1', 'RPS25', 'RPS28', 'TBL3', 'RPS27', 'MPHOSPH10', 'RBIS', 'RSL24D1', 'RPS24', 'RPS23', 'NVL', 'PAK1IP1', 'WDR3', 'MRPS12', 'NAT10', 'MRPL36', 'WDR46', 'WDR43', 'RPS4X', 'XPO1', 'RIOK2', 'RIOK1', 'UTP15', 'WDR36', 'UTP11', 'RPS3A', 'URB2', 'UTP18', 'NIP7', 'HEATR1', 'RPL11', 'NOL7', 'MALSU1', 'SDAD1', 'TMA16', 'NOL6', 'EXOSC10', 'RPS15A', 'BMS1', 'PES1', 'TGS1', 'RPL14', 'RRP36', 'IGF2BP3', 'ZNF622', 'NOP56', 'NOP58', 'NPM1', 'UTP4', 'KRR1', 'UTP3', 'DDX31', 'RPL35A', 'WDR12', 'BYSL', 'CUL4A', 'BOP1', 'TNIP1', 'CUL4B']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,12,rRNA Processing (GO:0006364),7.0447488042315865e-06,0.0031578086514968086,42.394849631385064,"['RPL5', 'DDX47', 'NVL', 'POP4', 'SPPL2B', 'WDR3', 'NAT10', 'TFB1M', 'RPL7', 'RRP9', 'RPS15', 'FBL', 'RPS14', 'SART1', 'RPS17', 'RPS16', 'RPS19', 'NOB1', 'MTREX', 'RIOK2', 'RIOK1', 'RRP15', 'UTP15', 'WDR36', 'RPS7', 'DIS3', 'PIH1D1', 'RPS6', 'WDR74', 'DDX10', 'DDX54', 'NSA2', 'DKC1', 'MRTO4', 'XRN2', 'C1D', 'NHP2', 'SBDS', 'PIH1D2', 'RPL27', 'SRFBP1', 'RPL26', 'DDX27', 'PRKDC', 'NOP2', 'MAK16', 'RPL11', 'NOL8', 'SNU13', 'NOC4L', 'NOL9', 'MRM1', 'MRM2', 'NOL6', 'EXOSC7', 'EMG1', 'EXOSC5', 'EXOSC10', 'EXOSC4', 'ERI1', 'EXOSC9', 'PES1', 'RPL14', 'RRP36', 'UTP20', 'IGF2BP3', 'EXOSC3', 'LYAR', 'DCAF13', 'NOP56', 'NOP14', 'NOP58', 'UTP4', 'RIOK3', 'WDR18', 'RPL35A', 'WDR55', 'RPS25', 'RPS28', 'LSM6', 'RPS27', 'EIF6', 'LAS1L', 'NEDD4', 'MPHOSPH10', 'ESF1', 'PIN4', 'NOL11', 'NOP53', 'RPS24', 'MPHOSPH6']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,13,ncRNA Processing (GO:0034470),8.873496435444549e-06,0.0036715797943274024,41.11041157664484,"['INTS11', 'RPL5', 'INTS12', 'INTS13', 'POP7', 'INTS14', 'POP1', 'DDX47', 'NVL', 'POP4', 'SPPL2B', 'INTS10', 'TSEN2', 'RPL7', 'RRP9', 'THG1L', 'FARS2', 'RPS15', 'FBL', 'RPS17', 'RPS16', 'RPS19', 'NOB1', 'MTREX', 'UTP15', 'WDR36', 'RPS7', 'DIS3', 'PIH1D1', 'RPS6', 'WDR74', 'DDX10', 'DDX54', 'DKC1', 'MRTO4', 'XRN2', 'RPP21', 'SBDS', 'PIH1D2', 'TUT1', 'RPL27', 'RPL26', 'ZCCHC8', 'TSEN34', 'DDX27', 'KARS1', 'RPL11', 'NOL8', 'NOC4L', 'MRM2', 'NOL6', 'EXOSC7', 'EMG1', 'EXOSC5', 'EXOSC10', 'EXOSC4', 'EXOSC9', 'PES1', 'RPL14', 'RRP36', 'UTP20', 'IGF2BP3', 'EXOSC3', 'LYAR', 'DCAF13', 'NOP56', 'NOP14', 'NOP58', 'SSB', 'INTS1', 'INTS3', 'WDR18', 'INTS2', 'ADAT1', 'RPL35A', 'WDR55', 'BYSL', 'RPS25', 'RPS28', 'RPS27', 'INTS5', 'INTS4', 'ESF1', 'INTS7', 'PIN4', 'INTS6', 'INTS9', 'INTS8', 'NOP53', 'RPS24']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,14,Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),1.0412152518833026e-05,0.004000497742771632,110.21441254109527,"['TENM1', 'PINX1', 'STON1', 'HNRNPU', 'NAT10', 'TENT4B', 'SMG5', 'SMG6', 'FBXO4', 'NEK2', 'MAP3K4', 'CCT3', 'TINF2', 'TERF1', 'TERF2', 'XRN1', 'TCP1', 'POT1', 'MAPKAPK5', 'PRKCQ', 'DCP2', 'PIF1', 'SRC', 'TNKS', 'PNKP', 'PARN', 'AURKB', 'HMBOX1', 'EXOSC10', 'TNKS2', 'MAPK1', 'CCT8', 'CCT7', 'HNRNPA1', 'MAP2K7', 'CCT5', 'CCT4', 'MAPK3', 'CTC1', 'XRCC5', 'NEK7', 'CCT6A', 'PKIB', 'GNL3L', 'TNIP1', 'CTNNB1', 'ATM', 'HNRNPC', 'ATR']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,15,Regulation Of Translation (GO:0006417),1.3350566287899976e-05,0.004787513070840931,24.358978230155532,"['EIF4A2', 'RPL5', 'FMR1', 'EIF4A3', 'MSI2', 'BZW2', 'BZW1', 'RPS6KA3', 'EIF4ENIF1', 'MTRF1', 'ALKBH1', 'OGFOD1', 'RPS6KA1', 'CSNK2A1', 'NHLRC3', 'IGFBP5', 'DAPK1', 'IFRD2', 'NANOS3', 'DAPK3', 'METTL3', 'CIRBP', 'RC3H1', 'TSC1', 'LARP4B', 'PASK', 'PUS7', 'MIF4GD', 'ILF3', 'NCL', 'GUF1', 'PRR16', 'GEMIN5', 'MAPKAPK5', 'RPL26', 'PKP3', 'DUS3L', 'EIF1B', 'DDX6', 'DHX9', 'PRKDC', 'DDX1', 'FOXO3', 'PLD1', 'MRPL13', 'GIGYF2', 'GSPT1', 'FXR1', 'CTIF', 'ATXN2', 'FXR2', 'LARP1', 'DHX36', 'GCN1', 'NIBAN1', 'EIF2B4', 'TIA1', 'EIF2B2', 'PCIF1', 'EIF2AK3', 'PYM1', 'EIF2AK2', 'UPF3B', 'UPF3A', 'CNOT10', 'EIF2AK4', 'PRG3', 'LARP4', 'EEF2', 'EIF2S1', 'PUM3', 'EIF1', 'DHFR', 'IL6', 'EIF5', 'EIF6', 'EPRS1', 'CNOT1', 'CAPRIN1', 'BCL3', 'HNRNPD', 'PLXNB2', 'CALR', 'CPEB3', 'CNOT9', 'EIF4G3', 'LSM14A', 'OGT', 'EIF4G2', 'EIF4G1', 'BTG2', 'DDX3X', 'NAT10', 'HSPB1', 'YBX1', 'ELAVL1', 'LARP1B', 'RBM3', 'RPS4X', 'SYNCRIP', 'RBM4', 'METTL14', 'MTG1', 'ZAR1L', 'MTG2', 'ENC1', 'TRIM3', 'RACK1', 'METTL18', 'ZNF385A', 'UPF1', 'EIF5B', 'TSFM', 'NCBP1', 'NSUN5', 'PRMT1', 'NCBP2', 'NSUN3', 'RPL13A', 'TENT5B', 'PATL2', 'IMPACT', 'CSDE1', 'ETF1', 'EIF4E2', 'GAPDH', 'MTPN', 'RPL10', 'DDX25', 'POLDIP3', 'RPS27L', 'MTIF2', 'MALSU1', 'TYMS', 'THBS1', 'TOB1', 'RIDA', 'RNF139', 'TCOF1', 'ERBB2', 'RPS3', 'EIF4H', 'IGF2BP1', 'METTL5', 'IGF2BP3', 'IGF2BP2', 'EIF4E', 'EIF4B', 'PAIP1', 'NPM1', 'YTHDF1', 'SSB', 'YTHDF3', 'ELP1', 'KRT13', 'SAMD4A', 'ELP2', 'ELP3', 'ELP4', 'ELP5', 'ELP6', 'LRPPRC', 'RPS6KB1', 'SERBP1', 'EIF3H', 'EIF3E', 'VIM', 'EIF3C', 'EIF3D', 'METAP1', 'EIF3B']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,16,Gene Expression (GO:0010467),1.4981183024466315e-05,0.005036486468037769,20.536750950737876,"['RPL4', 'RPL5', 'RPL30', 'NUP107', 'RPL3', 'RPL32', 'RPL31', 'RPL34', 'EIF4A3', 'HNRNPU', 'ADARB2', 'RPL8', 'RPL9', 'RPL6', 'RPL7', 'GLE1', 'RPS15', 'RPS14', 'ALKBH5', 'RPS17', 'RPS16', 'RPL18A', 'RPS19', 'RPL36AL', 'RPS18', 'RPL36', 'RPL35', 'RPL38', 'RPL37', 'RPS11', 'RPL39', 'RPS10', 'RPS13', 'AGFG1', 'DDX17', 'NUP214', 'RPL21', 'RPL22', 'MRPS18B', 'DNTTIP2', 'MRPS18A', 'MRPS18C', 'DDX39A', 'DDX39B', 'SARNP', 'XRN2', 'RPL24', 'RPL27', 'RPL26', 'RPL29', 'RPL28', 'DHX8', 'MRPL18', 'MRPL14', 'MRPL12', 'MRPL13', 'GSPT1', 'DEDD2', 'MRPL11', 'NUP85', 'H3C1', 'TSPAN5', 'NUP88', 'HARS1', 'RPL41', 'MRPL28', 'MAGOHB', 'MRPL23', 'HARS2', 'MRPL24', 'RPL3L', 'HNRNPL', 'RPS26', 'SETX', 'RPS25', 'RPS28', 'HNRNPK', 'RPS27', 'RPS29', 'HNRNPF', 'RPL27A', 'AGO2', 'HNRNPD', 'MPHOSPH10', 'RPS21', 'RPS24', 'FARSB', 'RPS23', 'MRPS17', 'HBS1L', 'MRPS15', 'SMG1', 'MRPS16', 'FASTKD2', 'MRPS14', 'MRPS11', 'RPLP1', 'DIS3L', 'MRPS12', 'RPLP0', 'MRPL36', 'MRPL37', 'MRPL34', 'SMG7', 'MRPL35', 'SMG5', 'SMG6', 'M1AP', 'MRPL42', 'SYNCRIP', 'XPO1', 'CASP10', 'ZAR1L', 'RPLP2', 'UPF2', 'UPF1', 'PABPC4', 'TESC', 'MRPS21', 'MRPS7', 'MRPS6', 'MRPL43', 'MRPS5', 'MRPL52', 'MRPL51', 'HNRNPH1', 'HNRNPH3', 'MRRF', 'FYTTD1', 'RNASEL', 'RPL10', 'MRPS33', 'RPL12', 'RPL11', 'NOL9', 'MRPL55', 'EXOSC7', 'EXOSC6', 'EXOSC5', 'EXOSC10', 'EXOSC4', 'RPS15A', 'EXOSC9', 'EXOSC8', 'RPL14', 'RPS3', 'RPL13', 'RPL15', 'RPS2', 'EXOSC3', 'RPL18', 'RPS27A', 'RPL17', 'RPL19', 'PRSS37', 'HNRNPA2B1', 'FAU', 'FMR1', 'CASC3', 'RPL10A', 'YARS2', 'KPNA4', 'TGM2', 'RPS9', 'RPS7', 'RPS8', 'RPS5', 'RPS6', 'THOC1', 'RPSA', 'THOC3', 'THOC2', 'THOC7', 'THOC6', 'EEF1A1', 'PRPF4', 'HNRNPUL1', 'DKC1', 'DNAJB11', 'SRSF3', 'RBM8A', 'YTHDC1', 'NUP160', 'ATXN1', 'TPR', 'EIF4EBP2', 'CHTOP', 'ALYREF', 'COPS5', 'EIF4G1', 'NXT1', 'CELF2', 'ADAR', 'CASP9', 'RBM3', 'RPS4X', 'RBM4', 'RPL7A', 'HHEX', 'CASP8', 'CASP3', 'MRPL9', 'RBM5', 'RBM6', 'NCBP1', 'NUP133', 'DIS3', 'NCBP2', 'DHPS', 'DDX54', 'RPL13A', 'RPS3A', 'TFIP11', 'DARS1', 'DDX19B', 'SARS1', 'RPL37A', 'DDX25', 'SRBD1', 'DDX20', 'FURIN', 'RRBP1', 'HSPD1', 'LMF1', 'NXF1', 'PABPN1', 'IGF2BP3', 'ABCF1', 'MBTPS1', 'RBM39', 'RNGTT', 'GALNT2', 'RPL35A', 'RPL23A', 'WARS1', 'TSPAN15', 'GOLPH3', 'MCM3AP', 'SNRNP40', 'TSPAN14', 'TNIP1', 'RPS6KB2', 'STUB1', 'MBTPS2']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,17,DNA Damage Response (GO:0006974),2.1600712383411233e-05,0.006834719524139355,18.04922155549748,"['ATF2', 'SMARCAL1', 'CCNK', 'TRRAP', 'NUDT1', 'SMC5', 'SMC6', 'ALKBH7', 'BACH1', 'ALKBH8', 'HERC2', 'KAT5', 'TRIM28', 'ALKBH1', 'CHEK2', 'MYC', 'CHEK1', 'ZC3H12A', 'PCLAF', 'FBXO6', 'FBXO5', 'IER3', 'WDHD1', 'ARMT1', 'ENDOG', 'DDX11', 'METTL3', 'PRKCD', 'NSMCE1', 'RECQL', 'HUS1', 'CSNK1E', 'WDR76', 'DEPDC1B', 'DDIT3', 'PSME4', 'TP53', 'ASF1A', 'EPHA2', 'RTEL1', 'DCUN1D5', 'PRKDC', 'STXBP4', 'XPA', 'ZBTB1', 'XPC', 'ZBTB4', 'CDKN2AIP', 'MRNIP', 'HLTF', 'SFN', 'TP53BP1', 'ATRIP', 'BARD1', 'LYN', 'ZRANB3', 'PLK3', 'CRADD', 'GADD45A', 'XRCC5', 'INTS3', 'TREX1', 'XRCC2', 'XRCC3', 'SMARCA5', 'NFATC2', 'INO80', 'ACER2', 'SETX', 'FAM111A', 'TDP1', 'SPRTN', 'RAD17', 'ATM', 'GRB2', 'HROB', 'RAD18', 'ATR', 'H2AX', 'TOP2A', 'BTG2', 'CDKN1A', 'FEN1', 'SMG1', 'WDR48', 'FBH1', 'OGG1', 'PHF1', 'SUV39H1', 'ASH2L', 'MRPL36', 'BABAM1', 'RPTOR', 'ING2', 'NIPBL', 'PAXX', 'IKBKG', 'IKBKE', 'UPF1', 'SHPRH', 'PARP4', 'PARP1', 'NCOA6', 'PARP2', 'SIRT4', 'SIRT7', 'BAZ1B', 'GNL1', 'SIRT1', 'TOPORS', 'DDB2', 'DDB1', 'RAD51B', 'RNF168', 'KIN', 'RAD51D', 'RNF169', 'WAC', 'CEP63', 'DOT1L', 'XIAP', 'CRIP1', 'FAAP20', 'TANK', 'RECQL4', 'BCLAF1', 'WRN', 'RECQL5', 'SLX4', 'RPS3', 'SUSD6', 'BID', 'MICA', 'MBD4', 'NPM1', 'SLF1', 'GTF2H1', 'GTF2H3', 'GTF2H4', 'HINFP', 'MAD2L2', 'ETAA1', 'TAOK3', 'TTC5', 'APEX1', 'RFWD3', 'RPA3', 'TAOK1', 'TAOK2', 'TRIP12', 'MRE11', 'KDM1A', 'FMR1', 'CIB1', 'PARK7', 'YY1', 'STK11', 'CCND1', 'CHCHD6', 'HMCES', 'MACROD1', 'KMT5B', 'MTREX', 'TRAPPC13', 'LIG1', 'KMT5C', 'USP3', 'ZBTB38', 'PPP4R3A', 'VRK1', 'CHD1L', 'PPP4R3B', 'INIP', 'FOXP1', 'RBX1', 'MSH6', 'MSH2', 'MSH3', 'MAPKAPK2', 'FSCN1', 'TIMELESS', 'NUPR2', 'SLX1A', 'HDGFL2', 'BRSK1', 'BLM', 'VCP', 'UBA7', 'BOD1L1', 'HTRA2', 'FBXO45', 'PDS5B', 'PDS5A', 'MACROH2A1', 'NPAS2', 'VCPIP1', 'BCL2L11', 'OARD1', 'UBR5', 'ABL1', 'EP400', 'ZNF668', 'USP51', 'NAE1', 'MORC2', 'MCL1', 'UVRAG', 'CBX5', 'NEK4', 'UBE2B', 'CBX3', 'FANCL', 'FANCA', 'UBE2A', 'FANCG', 'FANCF', 'FBXO31', 'BCL6', 'CDK3', 'UBE2T', 'BCL3', 'BCL2', 'CDK1', 'NABP2', 'NABP1', 'UBA1', 'RAD9B', 'BCL2L2', 'BCL2L1', 'RAD9A', 'MUS81', 'DYRK2', 'MCM7', 'MCM9', 'CGAS', 'MCM10', 'TENT4A', 'CASP9', 'PIDD1', 'HPF1', 'SUMO1', 'EXO1', 'MLST8', 'TLK2', 'CASP2', 'POLI', 'TOPBP1', 'POLH', 'ZNF385A', 'RFC5', 'USP47', 'RFC3', 'RFC4', 'DTX3L', 'RFC2', 'ATRX', 'USP45', 'MASTL', 'SMC1A', 'TNFRSF1B', 'SPIDR', 'REXO4', 'AIM2', 'IRF3', 'RRM2B', 'CRY1', 'IRF7', 'PPP1R15A', 'NFAT5', 'USP16', 'USP10', 'BRAT1', 'PNKP', 'TAF9', 'RNF8', 'ZBTB40', 'RBBP5', 'POLD1', 'E2F1', 'RBBP8', 'RBBP6', 'BAK1', 'FNIP2', 'UBQLN4', 'MAPK3', 'MUTYH', 'POLQ', 'RRM1', 'MAPK14', 'USP28', 'MAPK12', 'PML', 'TICRR', 'CUL4A', 'RAD50', 'RAD51', 'APC', 'ERCC3', 'ERCC1', 'POLE2', 'SHLD2', 'APLF', 'POLE3', 'SHLD1', 'BAX', 'ERCC8', 'MNDA', 'NRDE2', 'NOP53', 'CUL4B', 'TAF1']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,18,Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),3.97571488542597e-05,0.01153630936727363,39.754766275234736,"['INTS11', 'INTS12', 'TCERG1', 'CCNK', 'INTS13', 'INTS14', 'CCNT1', 'ELL', 'LDB1', 'PWWP2B', 'ZMYND8', 'INTS10', 'HNRNPU', 'MED19', 'MED16', 'MED15', 'CDC73', 'MED18', 'WDR43', 'MED17', 'MED14', 'MED10', 'PWWP2A', 'NELFB', 'NELFA', 'NELFCD', 'NELFE', 'MED1', 'NCBP1', 'PARP1', 'NCBP2', 'MED8', 'MED26', 'MED29', 'MED28', 'MED7', 'MED23', 'RNF168', 'MED22', 'MED21', 'MED20', 'EAPP', 'ZMYND11', 'SRCAP', 'RNF8', 'SUPT4H1', 'SUPT6H', 'RECQL5', 'MED30', 'MED31', 'LEO1', 'VHL', 'HEXIM1', 'INTS1', 'BTBD18', 'INTS3', 'INTS2', 'EAF2', 'LARP7', 'SUPT5H', 'ELL2', 'CDK9', 'INTS5', 'INTS4', 'INTS7', 'CDK12', 'INTS6', 'CDK13', 'INTS9', 'INTS8']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,19,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),4.0749187205465504e-05,0.01153630936727363,66.05155449827089,"['NDUFA13', 'NDUFA11', 'NDUFA12', 'NDUFA10', 'NDUFC2', 'NDUFC1', 'SDHC', 'SDHD', 'SDHA', 'SDHB', 'NDUFS8', 'NDUFS7', 'NDUFS6', 'NDUFS5', 'NDUFS4', 'NDUFS3', 'NDUFS2', 'NDUFS1', 'NDUFB9', 'NDUFB8', 'NDUFB10', 'NDUFB6', 'NDUFB11', 'NDUFB5', 'NDUFB4', 'NDUFB3', 'NDUFB2', 'NDUFB1', 'ATP5F1B', 'NDUFV3', 'NDUFV2', 'ATP5MG', 'NDUFV1', 'ATP5MF', 'ATP5ME', 'NDUFA9', 'ATP5PF', 'NDUFA8', 'NDUFA7', 'ATP5PD', 'NDUFA5', 'ATP5PB', 'NDUFA3', 'NDUFA2', 'NDUFA1', 'ATP5F1C', 'ATP5F1D', 'ATP5F1E', 'NDUFAB1', 'ATP5PO']"
GoPeaks,H3K27ac,GO_Biological_Process_2023,20,Aerobic Respiration (GO:0009060),4.424250301917167e-05,0.01189902118700622,54.0583658591308,"['NDUFA13', 'NDUFA11', 'NDUFA12', 'NDUFA10', 'MTFR1L', 'ME3', 'NDUFC2', 'NDUFC1', 'SDHC', 'SDHB', 'NIPSNAP2', 'SIRT3', 'OXA1L', 'NDUFS8', 'NDUFS7', 'NDUFS6', 'NDUFS5', 'NDUFS4', 'NDUFS3', 'UQCRC1', 'NDUFS2', 'SLC25A51', 'MTFR1', 'NDUFS1', 'MTFR2', 'UQCRC2', 'NDUFB9', 'NDUFB8', 'C2ORF69', 'NDUFB10', 'NDUFB6', 'UQCRB', 'NDUFB11', 'NDUFB5', 'NDUFB4', 'NDUFB3', 'NDUFB2', 'NDUFB1', 'UQCRH', 'BLOC1S1', 'NDUFV3', 'NDUFV2', 'NDUFV1', 'NDUFA9', 'NDUFA8', 'NDUFA7', 'SURF1', 'NDUFA5', 'MDH2', 'NDUFA3', 'NDUFA2', 'NDUFA1', 'CHCHD10', 'ATP5F1D', 'NDUFAB1']"
